image_url,description,country,weather,time_of_day,season,activity,mood
https://upload.wikimedia.org/wikipedia/commons/3/32/Eiffel_Tower_at_sunset.jpg,wide view of the eiffel tower glowing at sunset above central paris i chose this because i ve always wanted to see paris from above and experience its classic city atmosphere,France,Sunny,Evening,Summer,sightseeing,Excitement
https://upload.wikimedia.org/wikipedia/commons/c/c5/Moraine_Lake_17092005.jpg,turquoise moraine lake surrounded by sharp snow capped peaks in banff national park i chose it because i d love to hike here and see this dramatic alpine scenery in person,Canada,Sunny,Afternoon,Summer,hiking,Adventure
https://upload.wikimedia.org/wikipedia/commons/b/b6/New_York_City_skyline_sunset_World_Trade_Center.jpg,new york city skyline at sunset with one world trade center reflecting the light i chose it because i want to feel the energy of nyc and see this view from the water,United States,Cloudy,Evening,Fall,sightseeing,Excitement
https://upload.wikimedia.org/wikipedia/commons/e/eb/The_Sydney_Opera_House_at_dusk.jpg,sydney opera house lit up at dusk with the harbor and city lights around it i chose it because i d love to walk along the waterfront and maybe see a performance there,Australia,Cloudy,Evening,Summer,sightseeing,Happiness
https://upload.wikimedia.org/wikipedia/commons/f/f4/TreasuryPetra.jpg,the carved sandstone facade of the treasury in petra framed by high canyon walls i chose it because the ancient rock architecture looks like stepping straight into history,Jordan,Sunny,Afternoon,Fall,sightseeing,Curiosity
https://upload.wikimedia.org/wikipedia/commons/7/7b/Panoramic_view_of_aurora_over_Iceland.jpg,bright green aurora borealis stretching over stone arches in an open icelandic landscape i chose it because seeing the northern lights in person is one of my biggest travel dreams,Iceland,Not Clear,Evening,Winter,aurora watching,Awe
https://upload.wikimedia.org/wikipedia/commons/b/b6/Milford_Sound_%28New_Zealand%29.JPG,mitre peak rising steeply over the deep blue water of milford sound in new zealand i chose it because the cliffs and quiet fjord look like a dramatic place to explore by boat,New Zealand,Sunny,Afternoon,Summer,boat tour,Curiosity
https://upload.wikimedia.org/wikipedia/commons/8/86/00_1371_New_Zealand_-_Milford_Sound.jpg,steep green and rocky cliffs rising from the still water of milford sound in new zealand i chose it because the fjord looks remote and dramatic like a hidden world of mountains and sea,New Zealand,Cloudy,Afternoon,Summer,sightseeing,Curiosity
https://upload.wikimedia.org/wikipedia/commons/2/22/South_Africa_-_Drakensberg_%2816261357780%29.jpg,rolling green hills and cliffs of the drakensberg mountains in south africa s royal natal national park i chose it because the valleys and peaks look perfect for long nature hikes,South Africa,Sunny,Morning,Summer,hiking,Adventure
https://upload.wikimedia.org/wikipedia/commons/d/d1/Snowy_forest_in_Denali_%28db863b5b-ac90-45bb-90bb-2f600d864b48%29.jpg,snow covered spruce and aspen trees in a quiet winter forest in denali national park alaska i chose this image because it shows the deep snowy forest wilderness i dream of exploring in alaska,United States,Snowy,Afternoon,Winter,sightseeing,Adventure
https://images.unsplash.com/photo-1595184979141-090792f6b578?q=100&w=1600&auto=format&fit=crop,a breathtaking aerial view of an overwater resort surrounded by crystal clear turquoise waters and lush green palm trees this tranquil and beautiful spot is perfect for relaxation and swimming,Maldives,Sunny,Afternoon,Summer,relaxing,Happiness
https://images.unsplash.com/photo-1580502304784-8985b7eb7260?q=100&w=2000&auto=format&fit=max,a beautiful evening view of santorini s iconic white houses glowing with warm lights as they overlook the calm blue sea i chose this place because it feels magical and peaceful during sunset,Greece,Sunny,Evening,Summer,sightseeing,Romantic
https://images.unsplash.com/photo-1549893072-4bc678117f45?q=100&w=2000&auto=format&fit=crop,a stunning coastal view of colorful villas built into the cliffs of portofino overlooking clear turquoise water filled with small boats i chose this place because it looks peaceful elegant and perfect for a summer getaway,Italy,Sunny,Afternoon,Summer,boating,Calmness
https://finduslost.com/wp-content/uploads/2020/03/Winter-Hallstatt-Austria-FindUsLost-1060390.jpg,a breathtaking winter view of hallstatt a charming lakeside village surrounded by snowy mountains and traditional wooden houses i chose this place because it looks peaceful magical and picture perfect in the snow,Austria,Snowy,Morning,Winter,sightseeing,Nostalgia
https://images.unsplash.com/photo-1544885935-98dd03b09034?q=100&w=2000&auto=format&fit=crop,a vibrant night street scene in tokyo filled with glowing neon signs taxis and people walking through the busy city i chose this place because it shows the energetic futuristic side of japan,Japan,Clear,Night,Not Clear,city exploring,Excitement
https://images.unsplash.com/photo-1688404808661-92f72f2ea258?auto=format&fit=max&w=2000&q=100,a stunning view of plaza de espa a featuring its grand semi circular building arched walkways and a large central fountain the colorful tiles canals and wide open plaza make this place feel both historic and lively,Spain,Partly Cloudy / Sunny,Afternoon,Spring,sightseeing,Curiosity
https://cdn.imgupscaler.ai/datarm/imgupscaler/v4_upscaler/2025-12-03/output/176a3c95-427e-4874-a51e-8b05e17276f0.jpg,a beautiful autumn scene in tbilisi with golden trees lining the river and the modern bridge of peace in the background the soft sunlight and colorful leaves make the place look warm and cozy,Georgia,Clear,Morning,Autumn,walking,Nostalgia
https://images.unsplash.com/photo-1506104489822-562ca25152fe?auto=format&fit=crop&w=1920&dpr=2,a breathtaking view of a crystal clear lake reflecting tall rugged mountains covered with snow patches and dense pine forests i chose this place because it looks peaceful pure and incredibly beautiful,Canada,Sunny,Morning,Spring,hiking,Calmness
https://cdn.britannica.com/36/162636-050-932C5D49/Colosseum-Rome-Italy.jpg?w=1000,the colosseum in rome on a bright day i have been there before but i would love to go again to walk around the ancient arena and feel the history,Italy,Sunny,Afternoon,Summer,sightseeing,Nostalgia
https://media.worldnomads.com/travel-safety/switzerland/lauterbrunnen-valley-switzerland-gettyimages-1024638132.jpg,lauterbrunnen valley in switzerland with steep cliffs waterfalls and green meadows i have visited switzerland before but i want to go back and hike in views like this again,Switzerland,Sunny,Morning,Summer,hiking,Happiness
https://images.travelandleisureasia.com/wp-content/uploads/sites/2/2024/02/15094015/kirkjufell.jpeg,kirkjufell mountain and the nearby water in iceland with soft light and dramatic clouds that make it look like a fantasy landscape,Iceland,Cloudy,Afternoon,Summer,sightseeing,Adventure
https://www.royalcaribbean.com/media-assets/pmc/content/dam/shore-x/santorini-jtr/soc2-pyrgos-village-and-fira-town-with-wine-tasting/stock-photo-fira-town-volcano-sea-santorini_149799614.jpg?w=1440,view of santorini in greece with white buildings and blue rooftops overlooking the sea and volcano showing the classic romantic island scenery,Greece,Sunny,Afternoon,Summer,sightseeing,Romance
https://content.skyscnr.com/m/568f675d639d94c4/original/malta-sea-pixabay.jpg?resize=1224%3Aauto,rocky coastline and blue sea in malta with clear water and bright daylight that makes it look like a perfect place to explore and swim,Malta,Sunny,Afternoon,Summer,sightseeing,Curiosity
https://www.learnersandmakers.com/wp-content/uploads/2025/01/One-Piece-Statues-Kumamoto-Japan-Luffy.jpg,statue of luffy from one piece in kumamoto japan surrounded by greenery i chose it because i want to visit japan and see anime and one piece figures in real life,Japan,Sunny,Afternoon,Spring,sightseeing,Excitement
https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/10/15/1444924070811/a62dee1f-766d-4a1f-afd5-6d0fc138c4db-2060x1236.jpeg?width=700&quality=85&auto=format&fit=max&s=b75e2b604cc7568050681ca1c370b2ed,coastal view in lebanon with the sea rocks and city buildings in the distance showing a mix of nature and urban life,Lebanon,Sunny,Afternoon,Summer,sightseeing,Nostalgia
https://www.sunsiyam.com/media/qnfnzgmq/ssiv_general_04.jpg?width=782&height=521&mode=max,resort in the maldives with villas over the water palm trees and a calm ocean looking like the perfect place to relax by the beach,Maldives,Sunny,Afternoon,Winter,relaxing,Romance
https://www.discoverhongkong.com/content/dam/dhk/intl/explore/attractions/the-charm-of-the-bright-city/the-charm-of-the-bright-city-1920x1080.jpg,hong kong city skyline at night with bright lights and tall buildings capturing the feeling of a modern smart city full of energy,Hong Kong,Not Clear,Evening,Not Clear,sightseeing,Excitement
https://images.squarespace-cdn.com/content/v1/5f1ab4309bd4b45e29ec3e4b/f9538766-163e-4539-8dc1-4f7b648f619f/Woman+hiking+mountains%2C+Giant%27s+Castle+South+Africa%2C+Central+Drakensberg%2C+KZN%2C+SA.jpeg?format=2500w,this image shows a hiker standing in the middle of mountains in a place called drakensberg in south africa i chose this place because of the contemplation feeling in it,South Africa,Sunny,Morning,Spring,hiking,Adventure
https://images.pexels.com/photos/13922502/pexels-photo-13922502.jpeg?_gl=1*15lmuyz*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NTY5MDQkbzEkZzEkdDE3NjQ5NTcwNzkkajU5JGwwJGgw,this is a photo of a little palestinian girl that is smiling in front of the dome of the rock in jerusalem palestine i chose this place cause it is a place that brings memories to me,Palestine,Cloudy,Afternoon,Fall,no activity,Nostalgia
https://images.pexels.com/photos/12575878/pexels-photo-12575878.jpeg?_gl=1*vu550*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NTY5MDQkbzEkZzEkdDE3NjQ5NTgyMjAkajQ5JGwwJGgw,this photo of two people that are skydiving in switzerland and i choose this place because it is a place i want to visit,Switzerland,Sunny,Morning,Spring,skydiving,Adventure
https://images.pexels.com/photos/2067057/pexels-photo-2067057.jpeg?_gl=1*zy735i*_ga*NTk0ODM5MjU4LjE3NjQ5NTY5MDU.*_ga_8JE65Q40S6*czE3NjQ5NTY5MDQkbzEkZzEkdDE3NjQ5NTg0ODAkajEkbDAkaDA,this photo shows people standing and cars moving in night in a street in tokyo and i chose this place cause it is a place that i want to visit,Japan,Rainy,Evening,Winter,no activity,Happiness
